index;Provincia;Municipio;Direccion;Estacion;FECHA-HORA;CO;NO2;O3;PART;SO2;SH2
0; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-00:10;897;17;;;4;
1; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-00:20;877;12;;;4;
2; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-00:30;871;11;;;4;
3; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-00:40;886;11;;;4;
4; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-00:50;905;12;;;4;
5; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-01:00;904;11;;;3;
6; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-01:10;907;14;;;4;
7; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-01:20;890;11;;;4;
8; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-01:30;886;11;;;4;
9; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-01:40;879;11;;;4;
10; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-01:50;861;7;;;4;
11; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-02:00;873;7;;;4;
12; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-02:10;858;14;;;4;
13; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-02:20;866;13;;;4;
14; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-02:30;879;9;;;4;
15; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-02:40;886;8;;;4;
16; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-02:50;868;6;;;4;
17; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-03:00;863;5;;;4;
18; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-03:10;878;7;;;4;
19; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-03:20;877;6;;;4;
20; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-03:30;871;6;;;4;
21; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-03:40;882;6;;;4;
22; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-03:50;883;6;;;4;
23; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-04:00;878;6;;;4;
24; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-04:10;869;8;;;4;
25; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-04:20;882;8;;;4;
26; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-04:30;871;8;;;3;
27; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-04:40;888;9;;;4;
28; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-04:50;890;9;;;4;
29; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-05:00;908;8;;;4;
30; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-05:10;897;11;;;4;
31; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-05:20;908;12;;;4;
32; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-05:30;911;13;;;4;
33; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-05:40;921;16;;;4;
34; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-05:50;913;20;;;4;
35; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-06:00;927;21;;;4;
36; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-06:10;916;24;;;4;
37; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-06:20;922;28;;;4;
38; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-06:30;943;28;;;4;
39; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-06:40;956;31;;;4;
40; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-06:50;988;45;;;4;
41; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-07:00;1007;49;;;4;
42; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-07:10;997;53;;;4;
43; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-07:20;983;49;;;4;
44; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-07:30;993;48;;;4;
45; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-07:40;1024;51;;;4;
46; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-07:50;1021;48;;;4;
47; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-08:00;1164;60;;;5;
48; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-08:10;1088;58;;;4;
49; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-08:20;1018;50;;;4;
50; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-08:30;1140;39;;;4;
51; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-08:40;1144; ;;;4;
52; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-08:50;1008; ;;;3;
53; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-09:00;1019; ;;;2;
54; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-09:10;961; ;;;3;
55; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-09:20;977; ;;;3;
56; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-09:30;947; ;;;4;
57; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-09:40;911; ;;;3;
58; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-09:50;909; ;;;4;
59; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-10:00;905; ;;;3;
60; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-10:10;906; ;;;3;
61; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-10:20;907; ;;;2;
62; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-10:30;904; ;;;3;
63; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-10:40;903; ;;;4;
64; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-10:50;955; ;;;4;
65; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-11:00;938; ;;;3;
66; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-11:10;938; ;;;2;
67; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-11:20;922; ;;;3;
68; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-11:30;923; ;;;3;
69; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-11:40; ; ;;;2;
70; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-11:50; ; ;;;3;
71; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-12:00; ; ;;;3;
72; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-12:10; ; ;;;2;
73; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-12:20; ; ;;;2;
74; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-12:30; ; ;;;2;
75; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-12:40; ; ;;;4;
76; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-12:50; ; ;;;4;
77; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-13:00; ; ;;;3;
78; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-13:10; ; ;;;4;
79; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-13:20; ; ;;;4;
80; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-13:30; ; ;;;3;
81; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-13:40; ; ;;;4;
82; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-13:50; ; ;;;4;
83; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-14:00; ; ;;;4;
84; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-14:10; ; ;;;4;
85; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-14:20; ; ;;;4;
86; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-14:30; ; ;;;3;
87; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-14:40; ; ;;;4;
88; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-14:50; ; ;;;4;
89; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-15:00; ; ;;;3;
90; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-15:10; ; ;;;4;
91; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-15:20; ; ;;;4;
92; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-15:30; ; ;;;3;
93; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-15:40; ; ;;;4;
94; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-15:50; ; ;;;3;
95; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-16:00; ; ;;;4;
96; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-16:10; ; ;;;4;
97; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-16:20; ; ;;;4;
98; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-16:30;309;8;;;4;
99; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-16:40;324;17;;;4;
100; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-16:50;310;20;;;4;
101; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-17:00;300;9;;;3;
102; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-17:10;299;1;;;4;
103; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-17:20;312;10;;;3;
104; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-17:30;337;14;;;4;
105; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-17:40;316;17;;;4;
106; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-17:50;339;16;;;4;
107; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-18:00;321;18;;;4;
108; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-18:10;306;12;;;4;
109; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-18:20;316;15;;;3;
110; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-18:30;333;20;;;3;
111; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-18:40;337;18;;;4;
112; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-18:50;316;19;;;4;
113; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-19:00;305;18;;;3;
114; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-19:10;322;20;;;4;
115; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-19:20;324;25;;;3;
116; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-19:30;339;32;;;4;
117; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-19:40;339;38;;;4;
118; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-19:50;362;47;;;3;
119; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-20:00;477;70;;;4;
120; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-20:10;491;75;;;4;
121; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-20:20;522;87;;;4;
122; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-20:30;624;97;;;4;
123; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-20:40;804;108;;;5;
124; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-20:50;877;113;;;5;
125; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-21:00;682;99;;;4;
126; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-21:10;661;105;;;5;
127; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-21:20;853;106;;;6;
128; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-21:30;586;104;;;5;
129; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-21:40;526;89;;;4;
130; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-21:50;424;54;;;4;
131; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-22:00;486;51;;;4;
132; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-22:10;481;68;;;4;
133; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-22:20;573;79;;;4;
134; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-22:30;486;64;;;4;
135; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-22:40;461;48;;;4;
136; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-22:50;409;44;;;4;
137; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-23:00;424;47;;;3;
138; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-23:10;355;29;;;3;
139; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-23:20;334;20;;;3;
140; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-23:30;348;27;;;3;
141; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-23:40;331;22;;;4;
142; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;15/03/21-23:50;348;20;;;4;
143; SEVILLA; SEVILLA; Avd. ANDALUCIA;  RANILLA;16/03/21-00:00;339;18;;;4;
0; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-00:10;752;9;;18;3;
1; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-00:20;751;9;;17;3;
2; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-00:30;761;6;;16;3;
3; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-00:40;768;7;;16;3;
4; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-00:50;772;8;;17;3;
5; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-01:00;767;7;;17;3;
6; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-01:10;768;8;;18;3;
7; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-01:20;777;11;;17;3;
8; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-01:30;755;13;;18;3;
9; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-01:40;717;13;;17;3;
10; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-01:50;707;10;;16;3;
11; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-02:00;714;9;;15;3;
12; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-02:10;746;8;;15;3;
13; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-02:20;757;7;;16;3;
14; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-02:30;770;8;;16;3;
15; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-02:40;768;10;;16;3;
16; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-02:50;720;10;;16;3;
17; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-03:00;691;12;;15;3;
18; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-03:10;728;7;;14;3;
19; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-03:20;719;6;;13;3;
20; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-03:30;735;6;;13;3;
21; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-03:40;764;5;;13;3;
22; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-03:50;747;7;;13;3;
23; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-04:00;725;6;;12;3;
24; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-04:10;717;8;;12;4;
25; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-04:20;718;6;;11;3;
26; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-04:30;723;6;;10;3;
27; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-04:40;742;7;;10;3;
28; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-04:50;777;8;;11;3;
29; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-05:00;735;6;;11;3;
30; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-05:10;708;6;;11;3;
31; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-05:20;716;7;;10;3;
32; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-05:30;728;7;;9;3;
33; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-05:40;767;8;;10;3;
34; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-05:50;781;7;;10;3;
35; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-06:00;736;8;;10;3;
36; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-06:10;739;9;;9;3;
37; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-06:20;724;12;;9;3;
38; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-06:30;769;11;;9;3;
39; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-06:40;803;16;;10;3;
40; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-06:50;841;21;;11;3;
41; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-07:00;773;20;;11;3;
42; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-07:10;764;20;;12;3;
43; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-07:20;781;26;;12;3;
44; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-07:30;818;29;;12;3;
45; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-07:40;859;31;;12;4;
46; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-07:50;953;35;;13;3;
47; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-08:00;923;36;;14;3;
48; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-08:10;863;35;;14;4;
49; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-08:20;850;34;;14;4;
50; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-08:30;891;36;;15;4;
51; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-08:40;946;38;;17;4;
52; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-08:50;945;37;;20;4;
53; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-09:00;918;36;;21;4;
54; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-09:10;925;36;;23;4;
55; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-09:20;832;31;;25;3;
56; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-09:30;850;25;;25;4;
57; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-09:40;863;24;;27;4;
58; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-09:50;863;24;;28;3;
59; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-10:00;883;20;;28;3;
60; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-10:10;823;17;;28;4;
61; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-10:20;785;17;;27;4;
62; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-10:30;829;18;;26;4;
63; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-10:40;847;18;;26;3;
64; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-10:50;821;16;;26;4;
65; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-11:00;871;16;;26;4;
66; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-11:10;892;16;;26;3;
67; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-11:20;855;16;;26;3;
68; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-11:30;820;18;;26;3;
69; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-11:40;795;19;;25;3;
70; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-11:50;794;19;;24;4;
71; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-12:00;860;20;;22;3;
72; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-12:10;838;22;;21;4;
73; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-12:20;827;19;;22;4;
74; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-12:30;814;18;;23;3;
75; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-12:40;827;20;;23;3;
76; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-12:50;852;17;;23;3;
77; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-13:00;842;19;;23;3;
78; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-13:10;834;19;;24;4;
79; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-13:20;810;16;;24;3;
80; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-13:30;809;16;;24;3;
81; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-13:40;819;20;;24;3;
82; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-13:50;826;15;;24;3;
83; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-14:00;823;14;;23;3;
84; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-14:10;845;18;;23;4;
85; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-14:20;822;18;;22;3;
86; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-14:30;829;16;;21;3;
87; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-14:40;856;16;;21;3;
88; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-14:50;814;16;;20;3;
89; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-15:00;799;12;;20;4;
90; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-15:10;782;13;;18;3;
91; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-15:20;820;15;;17;3;
92; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-15:30;777;13;;17;3;
93; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-15:40;786;15;;16;4;
94; SEVILLA; SEVILLA; PARQUE DE LOS PRINCIPES;  PRINCIPES;15/03/21-15:50;761;13;;15;4;
